game,league,season,team_name,player,jersey_number,pos,match_name
2022-09-17 Mallorca-Almería,ESP-La Liga,2223,Almería,Sergio Akieme,15,LB,Mallorca-Almería
2022-09-17 Mallorca-Almería,ESP-La Liga,2223,Almería,Samu Costa,23,CM,Mallorca-Almería
2022-09-17 Mallorca-Almería,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Mallorca-Almería
2022-09-17 Mallorca-Almería,ESP-La Liga,2223,Almería,Lázaro,14,CM,Mallorca-Almería
2023-05-20 Almería-Mallorca,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Almería-Mallorca
2023-05-20 Almería-Mallorca,ESP-La Liga,2223,Almería,Álex Centelles,20,LB,Almería-Mallorca
2023-05-20 Almería-Mallorca,ESP-La Liga,2223,Almería,Íñigo Eguaras,4,CM,Almería-Mallorca
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Íñigo Eguaras,4,CM,Almería-Osasuna
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Fernando,13,GK,Real Valladolid-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Dyego Sousa,11,FW,Real Valladolid-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,César de la Hoz,6,DM,Real Valladolid-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Alejandro Pozo Pozo,17,"RB,WB",Real Valladolid-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Adri Embarba,10,"LW,AM",Real Valladolid-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Adri Embarba,10,CM,Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Alejandro Pozo Pozo,17,RB,Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Arnau Puigmal,18,"RW,RM",Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,César de la Hoz,6,"CM,DM",Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Dyego Sousa,11,FW,Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Fernando,13,GK,Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Francisco Portillo,8,"AM,LM",Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Largie Ramazani,7,RM,Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Lucas Robertone,5,LM,Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Luis Javier Suárez,16,FW,Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Lázaro,14,"LW,FW",Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Samu Costa,23,"DM,CM",Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Sergio Akieme,15,LB,Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Real Sociedad-Almería
2023-05-23 Real Sociedad-Almería,ESP-La Liga,2223,Almería,Íñigo Eguaras,4,CM,Real Sociedad-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Francisco Portillo,8,"AM,RW",Real Valladolid-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Álex Centelles,20,LB,Osasuna-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Kaiky,2,"CB,DM",Real Valladolid-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Lucas Robertone,5,"AM,CM",Real Valladolid-Almería
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Sergio Akieme,15,LB,Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Samu Costa,23,"CM,LM",Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Marko Milovanović,16,LW,Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Lázaro,14,LM,Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Lucas Robertone,5,"RM,LM",Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Largie Ramazani,7,"LW,RW",Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Francisco Portillo,8,RW,Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Fernando,13,GK,Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,El Bilal Touré,9,FW,Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Dyego Sousa,11,FW,Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Arnau Puigmal,18,RM,Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Alejandro Pozo Pozo,17,RB,Almería-Osasuna
2022-09-12 Almería-Osasuna,ESP-La Liga,2223,Almería,Adri Embarba,10,LW,Almería-Osasuna
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Real Valladolid-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Sergio Akieme,15,"LB,WB",Real Valladolid-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Samu Costa,23,"DM,CM",Real Valladolid-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Real Valladolid-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Marko Milovanović,16,FW,Real Valladolid-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Léo Baptistão,12,"RW,FW,LW",Real Valladolid-Almería
2022-09-05 Valladolid-Almería,ESP-La Liga,2223,Almería,Largie Ramazani,7,"LW,RW",Real Valladolid-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Samu Costa,23,CM,Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Osasuna-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Sergio Akieme,15,LB,Real Madrid-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Álex Centelles,20,LB,Real Madrid-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Íñigo Eguaras,4,CM,Real Madrid-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Íñigo Eguaras,4,RM,Real Betis-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Real Betis-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Sergio Akieme,15,LB,Real Betis-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Real Betis-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Léo Baptistão,12,RW,Real Betis-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Lázaro,14,LW,Real Betis-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Lucas Robertone,5,LM,Real Betis-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Largie Ramazani,7,LW,Real Betis-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Houboulang Mendes,24,RB,Real Betis-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Gonzalo Melero,3,LM,Real Betis-Almería
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Largie Ramazani,7,LW,Almería-Real Valladolid
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Gonzalo Melero,3,RM,Almería-Real Valladolid
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Francisco Portillo,8,RM,Almería-Real Valladolid
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Fernando,13,GK,Almería-Real Valladolid
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,El Bilal Touré,9,FW,Almería-Real Valladolid
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Dyego Sousa,11,FW,Almería-Real Valladolid
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Alejandro Pozo Pozo,17,RB,Almería-Real Valladolid
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Adri Embarba,10,LW,Almería-Real Valladolid
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Samu Costa,23,CM,Real Madrid-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Francisco Portillo,8,RW,Real Betis-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Real Madrid-Almería
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Lucas Robertone,5,LM,Almería-Real Valladolid
2023-04-26 Getafe-Almería,ESP-La Liga,2223,Almería,Léo Baptistão,12,RW,Getafe-Almería
2023-04-26 Getafe-Almería,ESP-La Liga,2223,Almería,Samu Costa,23,CM,Getafe-Almería
2023-04-26 Getafe-Almería,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Getafe-Almería
2023-04-26 Getafe-Almería,ESP-La Liga,2223,Almería,Álex Centelles,20,LB,Getafe-Almería
2023-04-26 Getafe-Almería,ESP-La Liga,2223,Almería,Íñigo Eguaras,4,"LM,CM",Getafe-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Arnau Puigmal,18,RW,Real Madrid-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Chumi,21,CB,Real Madrid-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,César de la Hoz,6,CM,Real Madrid-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Fernando,13,GK,Real Madrid-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Francisco Portillo,8,"CM,LW,RW",Real Madrid-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Gonzalo Melero,3,CM,Real Madrid-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Houboulang Mendes,24,RB,Real Madrid-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Largie Ramazani,7,LW,Real Madrid-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Lucas Robertone,5,CM,Real Madrid-Almería
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Luis Javier Suárez,16,FW,Real Madrid-Almería
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Álex Centelles,20,LB,Almería-Real Valladolid
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Almería-Real Valladolid
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Sergio Akieme,15,LB,Almería-Real Valladolid
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Samu Costa,23,CM,Almería-Real Valladolid
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Almería-Real Valladolid
2023-05-28 Almería-Valladolid,ESP-La Liga,2223,Almería,Lázaro,14,RW,Almería-Real Valladolid
2023-04-29 Real Madrid-Almería,ESP-La Liga,2223,Almería,Lázaro,14,"FW,RW,LW",Real Madrid-Almería
2023-04-26 Getafe-Almería,ESP-La Liga,2223,Almería,Lucas Robertone,5,"LM,RM",Getafe-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Fernando,13,GK,Real Betis-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Dyego Sousa,11,FW,Real Betis-Almería
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Largie Ramazani,7,FW,Almería-Rayo Vallecano
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Kaiky,2,RB,Almería-Rayo Vallecano
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Houboulang Mendes,24,RB,Almería-Rayo Vallecano
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Gonzalo Melero,3,DM,Almería-Rayo Vallecano
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Fernando,13,GK,Almería-Rayo Vallecano
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,El Bilal Touré,9,FW,Almería-Rayo Vallecano
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,César de la Hoz,6,DM,Almería-Rayo Vallecano
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Alejandro Pozo Pozo,17,DM,Almería-Rayo Vallecano
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Adri Embarba,10,LW,Almería-Rayo Vallecano
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Adri Embarba,10,LW,Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Alejandro Pozo Pozo,17,RB,Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Arnau Puigmal,18,"RW,LM",Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,César de la Hoz,6,CM,Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Fernando,13,GK,Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Francisco Portillo,8,RM,Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Gonzalo Melero,3,RM,Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Largie Ramazani,7,"LW,LM",Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Lucas Robertone,5,LM,Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Luis Javier Suárez,16,FW,Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Lázaro,14,"LW,RW",Osasuna-Almería
2023-05-13 Osasuna-Almería,ESP-La Liga,2223,Almería,Léo Baptistão,12,RW,Osasuna-Almería
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Lucas Robertone,5,AM,Almería-Rayo Vallecano
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,El Bilal Touré,9,FW,Real Betis-Almería
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Léo Baptistão,12,RW,Almería-Rayo Vallecano
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Samu Costa,23,RW,Almería-Rayo Vallecano
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,César de la Hoz,6,CM,Real Betis-Almería
2022-10-16 Betis-Almería,ESP-La Liga,2223,Almería,Alejandro Pozo Pozo,17,RB,Real Betis-Almería
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Adri Embarba,10,LW,Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Alejandro Pozo Pozo,17,RB,Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Chumi,21,"RW,RB",Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,César de la Hoz,6,CM,Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Fernando,13,GK,Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Francisco Portillo,8,"RW,LW",Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Gonzalo Melero,3,LM,Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Largie Ramazani,7,"LW,RB",Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Lucas Robertone,5,RM,Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Luis Javier Suárez,16,FW,Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Léo Baptistão,12,RW,Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Samu Costa,23,RM,Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Álex Centelles,20,LB,Almería-Elche
2023-05-02 Almería-Elche,ESP-La Liga,2223,Almería,Íñigo Eguaras,4,LM,Almería-Elche
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Íñigo Eguaras,4,AM,Almería-Rayo Vallecano
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Almería-Rayo Vallecano
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Sergio Akieme,15,LB,Almería-Rayo Vallecano
2022-10-08 Almería-Rayo Vallecano,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Almería-Rayo Vallecano
2023-01-08 Almería-Real Sociedad,ESP-La Liga,2223,Almería,Adri Embarba,10,LW,Almería-Real Sociedad
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Almería,Largie Ramazani,7,FW,Barcelona-Almería
2023-01-08 Almería-Real Sociedad,ESP-La Liga,2223,Almería,César de la Hoz,6,CM,Almería-Real Sociedad
2023-02-06 Rayo Vallecano-Almería,ESP-La Liga,2223,Almería,Gonzalo Melero,3,LM,Rayo Vallecano-Almería
2023-02-06 Rayo Vallecano-Almería,ESP-La Liga,2223,Almería,Francisco Portillo,8,LW,Rayo Vallecano-Almería
2023-02-06 Rayo Vallecano-Almería,ESP-La Liga,2223,Almería,Fernando,13,GK,Rayo Vallecano-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Sevilla-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Sergio Akieme,15,LB,Sevilla-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Sevilla-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Léo Baptistão,12,RM,Sevilla-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Luis Javier Suárez,16,"FW,LW",Sevilla-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Lucas Robertone,5,"LM,DM",Sevilla-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Largie Ramazani,7,FW,Sevilla-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Francisco Portillo,8,CM,Sevilla-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Adri Embarba,10,FW,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Alejandro Pozo Pozo,17,LW,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Chumi,21,CB,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,El Bilal Touré,9,FW,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Fernando,13,GK,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Francisco Portillo,8,RB,Valencia CF-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Chumi,21,RB,Sevilla-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Dyego Sousa,11,FW,Sevilla-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,El Bilal Touré,9,FW,Sevilla-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Fernando,13,GK,Sevilla-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Íñigo Eguaras,4,LM,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Sergio Akieme,15,LB,Valencia CF-Almería
2023-02-06 Rayo Vallecano-Almería,ESP-La Liga,2223,Almería,Lucas Robertone,5,RM,Rayo Vallecano-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Samu Costa,23,CM,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Léo Baptistão,12,RW,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Luis Javier Suárez,16,RW,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Lucas Robertone,5,RM,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Largie Ramazani,7,LW,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Houboulang Mendes,24,RB,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Gonzalo Melero,3,LM,Valencia CF-Almería
2023-01-23 Valencia-Almería,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Valencia CF-Almería
2023-02-06 Rayo Vallecano-Almería,ESP-La Liga,2223,Almería,Luis Javier Suárez,16,FW,Rayo Vallecano-Almería
2023-02-06 Rayo Vallecano-Almería,ESP-La Liga,2223,Almería,Lázaro,14,LM,Rayo Vallecano-Almería
2023-02-06 Rayo Vallecano-Almería,ESP-La Liga,2223,Almería,Léo Baptistão,12,RW,Rayo Vallecano-Almería
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Sergio Akieme,15,LB,Almería-Real Betis
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Almería-Real Betis
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Íñigo Eguaras,4,"DM,CM",Almería-Real Betis
2023-03-18 Almería-Cádiz,ESP-La Liga,2223,Almería,Adri Embarba,10,LW,Almería-Cádiz
2023-03-18 Almería-Cádiz,ESP-La Liga,2223,Almería,Alejandro Pozo Pozo,17,RB,Almería-Cádiz
2023-03-18 Almería-Cádiz,ESP-La Liga,2223,Almería,Arnau Puigmal,18,RB,Almería-Cádiz
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Samu Costa,23,"DM,CM",Almería-Real Betis
2023-03-18 Almería-Cádiz,ESP-La Liga,2223,Almería,César de la Hoz,6,DM,Almería-Cádiz
2023-03-18 Almería-Cádiz,ESP-La Liga,2223,Almería,Fernando,13,GK,Almería-Cádiz
2023-03-18 Almería-Cádiz,ESP-La Liga,2223,Almería,Francisco Portillo,8,"RM,DM",Almería-Cádiz
2023-03-18 Almería-Cádiz,ESP-La Liga,2223,Almería,Gonzalo Melero,3,"DM,CM",Almería-Cádiz
2023-03-18 Almería-Cádiz,ESP-La Liga,2223,Almería,Lucas Robertone,5,"AM,CM",Almería-Cádiz
2023-03-18 Almería-Cádiz,ESP-La Liga,2223,Almería,Luis Javier Suárez,16,FW,Almería-Cádiz
2023-03-18 Almería-Cádiz,ESP-La Liga,2223,Almería,Lázaro,14,"LM,RW",Almería-Cádiz
2023-03-18 Almería-Cádiz,ESP-La Liga,2223,Almería,Dyego Sousa,11,FW,Almería-Cádiz
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Arnau Puigmal,18,"CM,AM",Sevilla-Almería
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Almería-Real Betis
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Luis Javier Suárez,16,FW,Almería-Real Betis
2023-02-06 Rayo Vallecano-Almería,ESP-La Liga,2223,Almería,Rodrigo Ely,19,CB,Rayo Vallecano-Almería
2023-02-06 Rayo Vallecano-Almería,ESP-La Liga,2223,Almería,Samu Costa,23,CM,Rayo Vallecano-Almería
2023-02-06 Rayo Vallecano-Almería,ESP-La Liga,2223,Almería,Sergio Akieme,15,LB,Rayo Vallecano-Almería
2023-02-06 Rayo Vallecano-Almería,ESP-La Liga,2223,Almería,Srđan Babić,22,CB,Rayo Vallecano-Almería
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Adri Embarba,10,"RW,LM",Almería-Real Betis
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Alejandro Pozo Pozo,17,RB,Almería-Real Betis
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Lázaro,14,LM,Almería-Real Betis
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Chumi,21,CB,Almería-Real Betis
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Álex Centelles,20,LB,Sevilla-Almería
2023-03-12 Sevilla-Almería,ESP-La Liga,2223,Almería,Íñigo Eguaras,4,"CM,DM",Sevilla-Almería
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Fernando,13,GK,Almería-Real Betis
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Francisco Portillo,8,"LW,RM",Almería-Real Betis
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Houboulang Mendes,24,RB,Almería-Real Betis
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,Largie Ramazani,7,RM,Almería-Real Betis
2023-02-11 Almería-Betis,ESP-La Liga,2223,Almería,El Bilal Touré,9,"FW,AM",Almería-Real Betis
